AGEP,SCHL,MAR,SEX,DIS,ESP,MIG,CIT,MIL,ANC,NATIVITY,RELP,DEAR,DEYE,DREM,RAC1P,GCL,ESR
49,16.0,2,1,2,-99999.0,1.0,1,4.0,1,1,6,2,2,2.0,1,2.0,1.0
56,14.0,2,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
48,16.0,5,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
79,21.0,2,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
62,20.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
63,20.0,1,1,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,1.0
94,21.0,2,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,6.0
50,19.0,5,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
69,21.0,1,1,2,-99999.0,1.0,1,3.0,1,1,0,2,2,2.0,1,2.0,6.0
69,20.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,6.0
31,20.0,1,1,2,-99999.0,3.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
29,22.0,1,2,2,-99999.0,3.0,1,4.0,2,1,1,2,2,2.0,1,-99999.0,1.0
1,-99999.0,5,1,2,1.0,3.0,1,-99999.0,2,1,2,2,2,-99999.0,1,-99999.0,-99999.0
55,16.0,2,1,2,-99999.0,1.0,4,4.0,1,2,0,2,2,2.0,8,2.0,1.0
35,17.0,3,2,2,-99999.0,1.0,1,4.0,4,1,0,2,2,2.0,3,2.0,3.0
14,12.0,5,2,2,7.0,1.0,1,-99999.0,4,1,2,2,2,2.0,3,-99999.0,-99999.0
74,21.0,5,1,1,-99999.0,1.0,1,2.0,1,1,0,1,2,2.0,1,2.0,6.0
63,20.0,1,2,1,-99999.0,1.0,1,4.0,2,1,0,1,2,2.0,1,2.0,1.0
58,21.0,1,1,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
60,18.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,6.0
62,20.0,1,1,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,1.0
45,24.0,1,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
44,22.0,1,2,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,1.0
13,9.0,5,2,2,1.0,1.0,1,-99999.0,2,1,2,2,2,2.0,1,-99999.0,-99999.0
11,7.0,5,1,2,1.0,1.0,1,-99999.0,2,1,2,2,2,2.0,1,-99999.0,-99999.0
66,18.0,2,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,6.0
20,19.0,5,1,2,-99999.0,3.0,1,4.0,1,1,0,2,2,2.0,1,-99999.0,1.0
76,16.0,1,1,2,-99999.0,1.0,1,2.0,1,1,0,2,2,2.0,1,2.0,6.0
73,16.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
28,19.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,-99999.0,1.0
28,19.0,1,1,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,-99999.0,1.0
4,1.0,5,1,2,1.0,1.0,1,-99999.0,2,1,2,2,2,-99999.0,1,-99999.0,-99999.0
2,-99999.0,5,1,2,1.0,1.0,1,-99999.0,2,1,2,2,2,-99999.0,1,-99999.0,-99999.0
65,22.0,2,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,6.0
70,21.0,1,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
67,19.0,1,2,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,1.0
19,16.0,5,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,-99999.0,1.0
19,16.0,5,1,2,-99999.0,1.0,1,4.0,1,1,13,2,2,2.0,1,-99999.0,1.0
22,16.0,5,1,2,-99999.0,1.0,3,4.0,4,1,0,2,2,2.0,1,-99999.0,1.0
21,16.0,5,2,2,-99999.0,1.0,1,4.0,4,1,13,2,2,2.0,1,-99999.0,1.0
22,19.0,5,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,-99999.0,3.0
22,16.0,5,1,2,-99999.0,1.0,1,4.0,1,1,12,2,2,2.0,1,-99999.0,1.0
22,21.0,5,1,1,-99999.0,1.0,1,4.0,2,1,12,2,2,1.0,1,-99999.0,6.0
21,19.0,5,1,2,-99999.0,1.0,1,4.0,2,1,12,2,2,2.0,1,-99999.0,6.0
34,16.0,5,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
83,21.0,2,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,3,2.0,6.0
50,23.0,1,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
44,19.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,6.0
19,19.0,5,2,2,-99999.0,1.0,1,4.0,2,1,2,2,2,2.0,1,-99999.0,6.0
16,14.0,5,1,2,2.0,1.0,1,-99999.0,2,1,2,2,2,2.0,1,-99999.0,6.0
15,12.0,5,1,2,2.0,1.0,1,-99999.0,2,1,2,2,2,2.0,1,-99999.0,-99999.0
12,10.0,5,2,2,2.0,1.0,1,-99999.0,2,1,2,2,2,2.0,8,-99999.0,-99999.0
66,16.0,4,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
57,20.0,1,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
62,16.0,1,1,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
66,21.0,1,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
62,20.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
30,21.0,5,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
35,22.0,5,1,2,-99999.0,1.0,1,4.0,1,1,12,2,2,2.0,1,2.0,1.0
78,19.0,1,1,1,-99999.0,1.0,1,4.0,1,1,0,1,2,2.0,1,2.0,6.0
63,18.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,6.0
66,18.0,1,1,2,-99999.0,1.0,1,2.0,1,1,0,2,2,2.0,1,2.0,6.0
66,17.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,6.0
62,21.0,2,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
30,16.0,5,2,2,-99999.0,3.0,1,4.0,2,1,0,2,2,2.0,1,2.0,3.0
35,24.0,5,1,2,-99999.0,3.0,1,4.0,2,1,13,2,2,2.0,1,2.0,1.0
88,20.0,2,2,1,-99999.0,1.0,1,4.0,2,1,0,1,1,2.0,1,2.0,6.0
36,22.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
37,21.0,1,1,2,-99999.0,1.0,1,2.0,2,1,1,2,2,2.0,1,2.0,1.0
1,-99999.0,5,2,2,1.0,1.0,1,-99999.0,2,1,2,2,2,-99999.0,1,-99999.0,-99999.0
63,21.0,2,2,2,-99999.0,3.0,1,4.0,1,1,0,2,2,2.0,1,1.0,6.0
28,19.0,5,2,2,-99999.0,3.0,1,4.0,1,1,2,2,2,2.0,1,-99999.0,1.0
26,16.0,5,1,2,-99999.0,3.0,1,4.0,1,1,2,2,2,2.0,1,-99999.0,1.0
21,16.0,5,1,2,-99999.0,3.0,1,4.0,1,1,2,2,2,2.0,1,-99999.0,6.0
48,16.0,2,1,2,-99999.0,3.0,1,4.0,4,1,3,2,2,2.0,1,2.0,1.0
7,2.0,5,1,2,7.0,3.0,1,-99999.0,1,1,7,2,2,2.0,9,-99999.0,-99999.0
1,-99999.0,5,1,2,7.0,3.0,1,-99999.0,1,1,7,2,2,-99999.0,1,-99999.0,-99999.0
36,18.0,5,1,2,-99999.0,3.0,1,4.0,4,1,15,2,2,2.0,1,2.0,6.0
24,14.0,5,2,2,-99999.0,3.0,1,4.0,1,1,15,2,2,2.0,1,-99999.0,1.0
3,1.0,5,1,2,-99999.0,3.0,1,-99999.0,1,1,15,2,2,-99999.0,1,-99999.0,-99999.0
67,21.0,1,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
57,16.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
78,18.0,2,2,2,-99999.0,3.0,1,4.0,2,1,0,2,2,2.0,9,2.0,6.0
55,17.0,3,1,1,-99999.0,3.0,1,4.0,2,1,2,2,2,1.0,9,2.0,1.0
48,16.0,1,2,1,-99999.0,1.0,1,4.0,3,1,0,2,1,2.0,1,2.0,1.0
54,16.0,1,1,1,-99999.0,1.0,1,4.0,1,1,1,2,1,2.0,1,2.0,1.0
20,19.0,5,2,1,-99999.0,1.0,1,4.0,1,1,2,2,1,2.0,1,-99999.0,1.0
14,12.0,5,2,1,1.0,1.0,1,-99999.0,1,1,2,2,1,2.0,1,-99999.0,-99999.0
10,7.0,5,2,2,1.0,1.0,1,-99999.0,1,1,2,2,2,2.0,1,-99999.0,-99999.0
27,16.0,5,1,2,-99999.0,1.0,1,2.0,1,1,0,2,2,2.0,1,-99999.0,1.0
60,20.0,1,1,2,-99999.0,1.0,1,4.0,4,1,0,2,2,2.0,1,2.0,1.0
58,21.0,1,2,1,-99999.0,1.0,1,4.0,4,1,1,2,2,1.0,1,2.0,2.0
66,16.0,1,1,1,-99999.0,1.0,1,4.0,1,1,0,1,2,2.0,1,2.0,6.0
63,20.0,1,2,1,-99999.0,1.0,1,4.0,1,1,1,1,2,2.0,1,2.0,1.0
83,11.0,5,2,1,-99999.0,1.0,5,4.0,4,2,0,1,2,1.0,1,2.0,6.0
34,21.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
36,21.0,1,1,2,-99999.0,1.0,1,2.0,1,1,1,2,2,2.0,1,2.0,1.0
10,6.0,5,1,1,1.0,1.0,1,-99999.0,1,1,2,1,1,1.0,1,-99999.0,-99999.0
7,3.0,5,1,2,1.0,1.0,1,-99999.0,1,1,2,2,2,2.0,1,-99999.0,-99999.0
38,16.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
39,21.0,1,1,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,1.0
3,1.0,5,2,2,1.0,1.0,1,-99999.0,2,1,2,2,2,-99999.0,1,-99999.0,-99999.0
1,-99999.0,5,1,2,1.0,1.0,1,-99999.0,2,1,2,2,2,-99999.0,1,-99999.0,-99999.0
48,19.0,1,1,2,-99999.0,1.0,1,2.0,1,1,0,2,2,2.0,8,2.0,1.0
44,16.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
17,13.0,5,1,2,1.0,1.0,1,3.0,1,1,2,2,2,2.0,5,-99999.0,6.0
15,12.0,5,2,2,1.0,1.0,1,-99999.0,1,1,2,2,2,2.0,5,-99999.0,-99999.0
64,22.0,5,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
61,18.0,3,1,1,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,2.0
48,16.0,5,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
36,21.0,5,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
18,16.0,5,1,2,-99999.0,1.0,1,4.0,2,1,2,2,2,2.0,1,-99999.0,1.0
43,20.0,5,1,2,-99999.0,3.0,1,4.0,3,1,12,2,2,2.0,1,2.0,1.0
36,24.0,1,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
39,22.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
5,2.0,5,2,2,1.0,1.0,1,-99999.0,1,1,2,2,2,2.0,1,-99999.0,-99999.0
4,2.0,5,1,2,1.0,1.0,1,-99999.0,1,1,2,2,2,-99999.0,1,-99999.0,-99999.0
50,19.0,5,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
30,20.0,3,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,3,2.0,1.0
52,19.0,1,2,2,-99999.0,3.0,1,4.0,4,1,0,2,2,2.0,1,2.0,1.0
51,16.0,1,1,2,-99999.0,3.0,1,4.0,4,1,1,2,2,2.0,1,2.0,1.0
80,16.0,1,2,1,-99999.0,1.0,1,4.0,4,1,0,1,2,2.0,1,2.0,2.0
78,21.0,1,1,1,-99999.0,1.0,1,2.0,4,1,1,1,2,2.0,1,2.0,6.0
55,20.0,3,1,2,-99999.0,1.0,1,4.0,4,1,2,2,2,2.0,1,2.0,1.0
40,20.0,5,2,2,-99999.0,1.0,1,4.0,2,1,15,2,2,2.0,1,2.0,6.0
47,20.0,1,2,2,-99999.0,1.0,1,4.0,3,1,0,2,2,2.0,1,2.0,1.0
49,21.0,1,1,2,-99999.0,1.0,1,3.0,3,1,1,2,2,2.0,1,2.0,1.0
15,13.0,5,2,2,1.0,1.0,1,-99999.0,3,1,2,2,2,2.0,1,-99999.0,-99999.0
71,19.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,6.0
71,21.0,1,1,1,-99999.0,1.0,1,2.0,2,1,1,1,2,2.0,1,2.0,6.0
61,19.0,1,2,2,-99999.0,1.0,1,3.0,2,1,0,2,2,2.0,1,2.0,6.0
58,20.0,1,1,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,9,2.0,1.0
27,16.0,5,1,2,-99999.0,1.0,1,4.0,2,1,3,2,2,2.0,9,-99999.0,1.0
81,16.0,2,2,2,-99999.0,1.0,1,4.0,4,1,0,2,2,2.0,1,2.0,6.0
22,20.0,5,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,-99999.0,1.0
67,21.0,1,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
64,16.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,6.0
63,14.0,2,2,2,-99999.0,1.0,1,4.0,4,1,0,2,2,2.0,5,2.0,1.0
20,19.0,5,2,2,-99999.0,1.0,1,4.0,4,1,2,2,2,2.0,5,-99999.0,1.0
57,21.0,1,1,1,-99999.0,1.0,1,4.0,1,1,0,2,2,1.0,1,2.0,1.0
52,19.0,1,2,1,-99999.0,1.0,1,4.0,4,1,1,2,2,1.0,1,2.0,1.0
36,21.0,1,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
40,18.0,1,1,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
8,5.0,5,1,2,2.0,1.0,1,-99999.0,1,1,2,2,2,2.0,1,-99999.0,-99999.0
6,3.0,5,2,2,2.0,1.0,1,-99999.0,1,1,2,2,2,2.0,1,-99999.0,-99999.0
3,1.0,5,1,2,2.0,1.0,1,-99999.0,1,1,2,2,2,-99999.0,1,-99999.0,-99999.0
0,-99999.0,5,1,2,2.0,-99999.0,1,-99999.0,1,1,2,2,2,-99999.0,1,-99999.0,-99999.0
63,20.0,1,2,2,-99999.0,1.0,1,4.0,4,1,0,2,2,2.0,1,2.0,1.0
72,19.0,1,1,1,-99999.0,1.0,1,4.0,4,1,1,1,2,2.0,1,2.0,1.0
54,16.0,5,1,1,-99999.0,1.0,1,4.0,4,1,0,2,2,1.0,1,2.0,6.0
56,20.0,1,1,2,-99999.0,1.0,1,4.0,4,1,0,2,2,2.0,1,2.0,1.0
58,20.0,1,2,2,-99999.0,1.0,1,4.0,4,1,1,2,2,2.0,1,2.0,1.0
59,19.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
55,16.0,1,1,2,-99999.0,1.0,1,4.0,4,1,1,2,2,2.0,1,2.0,1.0
16,13.0,5,1,2,1.0,1.0,1,-99999.0,2,1,2,2,2,2.0,1,-99999.0,6.0
62,22.0,3,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,6.0
71,20.0,1,2,2,-99999.0,3.0,4,4.0,1,2,0,2,2,2.0,1,2.0,6.0
65,21.0,1,1,2,-99999.0,3.0,1,4.0,2,1,1,2,2,2.0,1,2.0,6.0
71,21.0,3,2,1,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,6.0
69,21.0,1,1,1,-99999.0,1.0,1,2.0,1,1,0,1,2,2.0,1,2.0,1.0
67,17.0,1,2,1,-99999.0,1.0,1,4.0,1,1,1,2,1,2.0,1,2.0,6.0
83,16.0,2,2,1,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
33,20.0,3,1,1,-99999.0,1.0,1,2.0,1,1,0,2,2,2.0,1,2.0,6.0
34,19.0,5,2,2,-99999.0,3.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
7,4.0,5,2,2,7.0,3.0,1,-99999.0,2,1,2,2,2,2.0,1,-99999.0,-99999.0
31,21.0,5,2,2,-99999.0,3.0,1,4.0,1,1,13,2,2,2.0,1,2.0,1.0
62,21.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
64,19.0,1,1,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,1.0
53,19.0,5,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,3,2.0,1.0
21,19.0,5,2,2,-99999.0,1.0,1,4.0,1,1,2,2,2,2.0,3,-99999.0,6.0
17,14.0,5,2,2,5.0,1.0,1,4.0,1,1,2,2,2,2.0,3,-99999.0,1.0
68,21.0,1,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
67,20.0,1,2,1,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,6.0
34,20.0,1,1,2,-99999.0,1.0,1,3.0,4,1,0,2,2,2.0,1,2.0,1.0
41,19.0,1,2,2,-99999.0,1.0,1,4.0,4,1,1,2,2,2.0,1,2.0,6.0
7,4.0,5,1,2,2.0,1.0,1,-99999.0,4,1,2,2,2,2.0,1,-99999.0,-99999.0
19,15.0,5,1,1,-99999.0,1.0,1,4.0,4,1,4,2,2,2.0,1,-99999.0,6.0
15,13.0,5,1,2,2.0,1.0,1,-99999.0,4,1,4,2,2,2.0,1,-99999.0,-99999.0
13,11.0,5,2,2,2.0,1.0,1,-99999.0,4,1,4,2,2,2.0,1,-99999.0,-99999.0
54,21.0,3,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
40,19.0,3,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
36,16.0,3,2,2,-99999.0,1.0,1,4.0,1,1,13,2,2,2.0,1,2.0,1.0
16,13.0,5,2,2,-99999.0,1.0,1,-99999.0,2,1,15,2,2,2.0,1,-99999.0,6.0
13,10.0,5,2,2,-99999.0,1.0,1,-99999.0,2,1,15,2,2,2.0,1,-99999.0,-99999.0
73,22.0,1,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
70,21.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,6.0
43,21.0,1,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
49,17.0,1,1,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
43,23.0,1,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
40,19.0,1,2,2,-99999.0,1.0,1,4.0,4,1,1,2,2,2.0,1,2.0,1.0
7,3.0,5,2,2,1.0,1.0,1,-99999.0,2,1,2,2,2,2.0,1,-99999.0,-99999.0
4,1.0,5,1,2,1.0,1.0,1,-99999.0,2,1,2,2,2,-99999.0,1,-99999.0,-99999.0
44,18.0,3,2,2,-99999.0,3.0,1,4.0,4,1,0,2,2,2.0,9,2.0,1.0
45,20.0,3,1,2,-99999.0,3.0,1,4.0,4,1,13,2,2,2.0,1,2.0,1.0
52,14.0,3,1,1,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
52,16.0,3,2,2,-99999.0,1.0,1,4.0,1,1,13,2,2,2.0,1,2.0,1.0
39,21.0,1,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
27,20.0,1,2,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,-99999.0,1.0
10,7.0,5,2,2,1.0,1.0,1,-99999.0,2,1,2,2,2,2.0,1,-99999.0,-99999.0
94,16.0,2,2,1,-99999.0,1.0,1,4.0,2,1,0,1,1,2.0,1,2.0,6.0
48,21.0,1,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
45,16.0,1,2,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,1.0
68,17.0,1,1,1,-99999.0,1.0,1,2.0,4,1,0,1,2,1.0,1,2.0,6.0
55,16.0,1,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
57,16.0,1,1,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
46,22.0,1,2,1,-99999.0,1.0,1,4.0,2,1,0,1,2,2.0,1,2.0,1.0
49,16.0,1,1,2,-99999.0,1.0,1,2.0,1,1,1,2,2,2.0,1,2.0,1.0
16,13.0,5,2,2,1.0,1.0,1,-99999.0,2,1,2,2,2,2.0,1,-99999.0,1.0
72,21.0,1,1,2,-99999.0,1.0,1,2.0,2,1,0,2,2,2.0,1,2.0,1.0
64,16.0,1,2,1,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,6.0
47,21.0,1,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,2.0
46,24.0,1,1,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,2.0
13,10.0,5,2,2,1.0,1.0,1,-99999.0,1,1,2,2,2,2.0,1,-99999.0,-99999.0
56,22.0,1,1,1,-99999.0,1.0,1,2.0,1,1,0,1,2,2.0,1,2.0,6.0
52,16.0,1,2,2,-99999.0,1.0,5,4.0,1,2,1,2,2,2.0,1,2.0,6.0
62,21.0,1,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
58,16.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
69,19.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,6.0
73,16.0,1,1,2,-99999.0,1.0,1,2.0,1,1,1,2,2,2.0,1,2.0,6.0
22,21.0,1,1,2,-99999.0,3.0,1,4.0,1,1,0,2,2,2.0,1,-99999.0,6.0
22,21.0,1,2,2,-99999.0,3.0,1,4.0,1,1,1,2,2,2.0,1,-99999.0,1.0
84,11.0,3,1,2,-99999.0,1.0,1,4.0,4,1,0,2,2,2.0,1,2.0,6.0
66,11.0,3,2,1,-99999.0,1.0,1,4.0,4,1,12,2,1,2.0,1,2.0,6.0
75,19.0,1,1,2,-99999.0,1.0,1,2.0,1,1,0,2,2,2.0,1,2.0,6.0
72,16.0,1,2,1,-99999.0,1.0,1,4.0,1,1,1,2,1,2.0,1,2.0,6.0
42,18.0,3,1,2,-99999.0,1.0,1,4.0,3,1,0,2,2,2.0,1,2.0,1.0
24,12.0,5,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,3,-99999.0,6.0
44,22.0,1,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,3,2.0,1.0
39,19.0,1,1,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,3,2.0,1.0
60,19.0,1,2,1,-99999.0,1.0,1,4.0,4,1,0,2,2,2.0,1,2.0,6.0
62,13.0,1,1,2,-99999.0,1.0,1,4.0,4,1,1,2,2,2.0,1,2.0,1.0
29,17.0,5,1,2,-99999.0,1.0,1,4.0,4,1,2,2,2,2.0,1,-99999.0,1.0
84,10.0,3,2,1,-99999.0,1.0,1,4.0,4,1,6,2,2,2.0,1,2.0,6.0
72,19.0,3,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,6.0
54,19.0,5,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
44,21.0,3,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
13,9.0,5,1,2,7.0,1.0,1,-99999.0,2,1,2,2,2,2.0,1,-99999.0,-99999.0
9,6.0,5,1,2,7.0,1.0,1,-99999.0,1,1,2,2,2,2.0,1,-99999.0,-99999.0
63,21.0,1,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
63,16.0,1,1,2,-99999.0,1.0,5,4.0,1,2,1,2,2,2.0,1,2.0,1.0
30,18.0,1,2,2,-99999.0,1.0,1,4.0,4,1,0,2,2,2.0,1,2.0,6.0
38,18.0,1,1,2,-99999.0,1.0,1,4.0,4,1,1,2,2,2.0,1,2.0,1.0
7,4.0,5,1,2,2.0,1.0,1,-99999.0,4,1,2,2,2,2.0,1,-99999.0,-99999.0
4,2.0,5,2,2,2.0,1.0,1,-99999.0,4,1,2,2,2,-99999.0,1,-99999.0,-99999.0
4,2.0,5,2,2,2.0,1.0,1,-99999.0,4,1,2,2,2,-99999.0,1,-99999.0,-99999.0
60,19.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
63,19.0,1,1,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,3.0
76,21.0,1,1,2,-99999.0,1.0,1,4.0,4,1,0,2,2,2.0,1,2.0,1.0
75,19.0,1,2,2,-99999.0,1.0,1,4.0,4,1,1,2,2,2.0,1,2.0,1.0
20,16.0,5,2,2,-99999.0,3.0,1,4.0,4,1,0,2,2,2.0,1,-99999.0,1.0
19,16.0,5,1,2,-99999.0,3.0,1,4.0,4,1,13,2,2,2.0,1,-99999.0,1.0
42,18.0,1,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
48,21.0,1,2,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,1.0
17,14.0,5,2,2,1.0,1.0,1,4.0,2,1,2,2,2,2.0,1,-99999.0,1.0
15,11.0,5,1,2,1.0,1.0,1,-99999.0,2,1,2,2,2,2.0,1,-99999.0,-99999.0
10,7.0,5,2,2,1.0,1.0,1,-99999.0,2,1,2,2,2,2.0,1,-99999.0,-99999.0
8,5.0,5,1,2,1.0,1.0,1,-99999.0,2,1,2,2,2,2.0,1,-99999.0,-99999.0
26,18.0,5,1,1,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,-99999.0,3.0
23,19.0,5,2,2,-99999.0,1.0,1,4.0,1,1,13,2,2,2.0,1,-99999.0,1.0
32,24.0,1,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
30,21.0,1,2,2,-99999.0,1.0,5,4.0,1,2,1,2,2,2.0,1,2.0,1.0
